Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d,Transition State,HIL Summary
1,FTXL,HB,Growth & Technology,Semiconductors,1.9082959910220274,1.3363869641240846,1.2700292165207299,0.5710169518345698,-0.06801788741670722,0.029232111692844676,0.013533834586466176,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
2,EWY,,International,South Korea Equity,2.5446394615393957,1.6602712538810933,1.248062202419748,0.48142747505755934,0.048791089377886454,0.18336194212849444,0.016428834711178952,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
3,PSI,HB,Growth & Technology,Semiconductors,1.6843295348684393,1.176643520847262,1.1977640083007697,0.5006073346537319,-0.0706681759420047,-0.00960998877665542,0.008716153461455933,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
4,AIS,HB,Growth & Technology,AI Infrastructure,2.1341045415595548,1.350578406169666,1.1632390745501282,0.6598593147265714,0.003842459173871271,0.08660130718954262,0.015408106607440297,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
5,SOXX,,Growth & Technology,Semiconductors,1.6386591668317423,1.1540272196582295,1.1372726877363837,0.576465352466347,-0.05042634986949779,0.007839211167570248,0.009727479182437548,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
6,SOXQ,HB,Growth & Technology,Semiconductors,1.6063966281164626,1.069763572160475,1.0721771626718466,0.5250205802850991,-0.05245484562388392,-0.0011647606946209033,0.0077991452991452714,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
7,SMH,HB,Growth & Technology,Semiconductors,1.568231236614849,0.9495588963933941,0.9262842166189982,0.45040646314146926,-0.024906515964196907,0.012082682074427975,0.004462029177487503,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
8,COPX,HB,Natural Resources,Copper Miners,1.454948386696418,0.8968762986321999,0.7876331595132471,0.14739666021871312,0.1892035003165129,0.06111049044799466,0.006357279084551859,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
9,EWT,HB,International,Taiwan Equity,1.2870676982659295,0.921391928617413,0.752614062365,0.590289608177172,0.11130952380952386,0.09630064591896637,0.004303388918773354,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
10,BDRY,HB,Transportation & Trade,Dry Bulk Freight Futures,1.4398782343987824,0.9668711656441717,0.6932515337423313,0.5669599217986314,0.2958771220695233,0.16159420289855064,-0.016564417177914126,ACCELERATING,Positive trend strengthening through 1m; 1d down.
11,XBI,,Defensive Equity,Biotech,0.8663854832363784,0.7252169722864221,0.6811743117125442,0.2738695347724416,0.2355700813416679,0.026197557425805096,0.0014821219045264566,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
12,OIH,HB,Natural Resources,Oil Services,0.7419619428558564,0.746260936503266,0.6392965758849181,0.14628786689687656,0.04142602495543679,0.06525015802012946,0.022423408078027007,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
13,EPU,HB,International,Peru Equity,1.3431151835926536,0.6830196129178048,0.6341920446595106,0.09303617167445033,0.1509338815154635,0.029878721058434365,0.0011789924973204524,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
14,SLV,,Natural Resources,Silver Bullion,1.0584656978709024,0.6238336443615036,0.5838443081844842,-0.23948058434261466,0.03219793255380443,0.025248274701228812,0.025939026444332214,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
15,PICK,HB,Natural Resources,Global Metals & Mining,0.8666613900847464,0.6255132093967362,0.5673544385253557,0.14137561051919634,0.08471285589841071,0.03710632990333629,0.005897474671102465,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
