Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d,Transition State,HIL Summary
1,EWY,,International,South Korea Equity,2.3797296151898983,1.3561969568433248,1.1768025516694594,0.4598058252427184,-0.04719659332860182,0.08241188666205956,-0.02424462672619676,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
2,FTXL,HB,Growth & Technology,Semiconductors,2.122788386455979,1.249020707043087,0.9746401807838305,0.6351953245847777,-0.07916940414755291,0.1389521640091116,-0.015244022531216816,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
3,AIS,HB,Growth & Technology,AI Infrastructure,2.208244793880153,1.1458214894826604,0.8899943149516769,0.7114033099070505,-0.059549022050579326,0.1353587005564747,-0.01384715871979103,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
4,SOXX,,Growth & Technology,Semiconductors,1.8543022965708853,1.1000446361114689,0.880720326547604,0.6581950097682778,-0.06033367595613437,0.11661718463290804,-0.01386221585949221,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
5,PSI,HB,Growth & Technology,Semiconductors,1.861089324539051,1.0401859554347133,0.872953017774277,0.4599931064921332,-0.134637037037037,0.08928837833805758,-0.01729475100942124,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
6,BDRY,HB,Transportation & Trade,Dry Bulk Freight Futures,1.29232995658466,0.9652605459057071,0.8225806451612903,0.6163265306122447,0.3538461538461539,0.07828454731109602,0.01734104046242768,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
7,SOXQ,HB,Growth & Technology,Semiconductors,1.7684771375778143,0.9865907929400921,0.8108372146708207,0.5928639081077121,-0.06785431822336463,0.09705653100420752,-0.012621456476009318,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
8,COPX,HB,Natural Resources,Copper Miners,1.1401336670079956,0.639404451395871,0.7913871551317961,0.18909562659903134,0.14668407902231428,-0.08484079128319044,-0.03856412536119136,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
9,SMH,HB,Growth & Technology,Semiconductors,1.6819411066283854,0.8711237063755073,0.7025217449806593,0.5229732127017919,-0.02903444710140235,0.09903072421360659,-0.010716755012675772,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
10,XBI,,Defensive Equity,Biotech,0.8461383298909346,0.6522841721657522,0.6944995786135151,0.3404479262254265,0.06926725001669909,-0.024913199731985025,-0.011058256625687268,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
11,EWT,HB,International,Taiwan Equity,1.358889947555269,0.8504131075393317,0.6881792901469108,0.6010743567995478,0.08155080213903743,0.09609987418949006,-0.016071583702545356,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d down."
12,BOAT,HB,Transportation & Trade,Global Shipping,1.0815273630739388,0.6879607188078152,0.6732914966811028,0.2873284352289316,0.2533025295507294,0.008766686590954365,-0.02447013487475913,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
13,EPU,HB,International,Peru Equity,1.1378241227739787,0.5968057068028072,0.6424486366721434,0.20941276253031416,0.10526950440130212,-0.027789563003818407,-0.015255694026643729,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
