Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d,Transition State,HIL Summary
24,DXJ,HB,International,Japan Hedged Equity,0.631577322828347,0.420325481112819,0.39017909430933284,0.1800770176658293,0.053511315777029056,0.021685254027261402,0.006771382583115937,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
25,QTEC,HB,Growth & Technology,Technology,0.8131571243260207,0.455910877462643,0.38047029994564174,0.48787508647042377,0.03567228939781275,0.05464846112225086,0.016098862347060816,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
26,ARGT,HB,International,Argentina Equity,0.12933164866106783,0.34916201792745394,0.348145207621092,0.06825473161002238,0.007195065295870773,0.0007542290701432197,0.005303604286178043,COOLING,Positive trend losing velocity into 1m; 1d up.
27,SCHD,,Broad Equity & Factors,Dividend,0.27518024457960366,0.2798778422588486,0.33184680028773483,0.12299883508727127,0.06210848590262663,-0.039020222158928974,0.0005931198102018254,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
28,CALF,HB,Broad Equity & Factors,Small Cap Cash Flow,0.46249347525462814,0.2653148921405335,0.32990731599794376,0.22944013567809973,0.11955833286927309,-0.04856911687032939,-0.004901960784313708,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
29,XME,HB,Natural Resources,Metals & Mining,0.9330270367210287,0.24377365737528955,0.32510492070806873,0.0818634583642206,0.010056289760739467,-0.061377225351574194,0.026972477064220124,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
30,XLK,,Growth & Technology,Technology,0.857671214329875,0.4163213775946617,0.32132501783737677,0.4364610330587355,0.06677358628541996,0.07189477113872123,0.0072363356428022385,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
31,VHT,HB,Defensive Equity,Health Care,0.22620152748971045,0.27317172394731504,0.3029930478998599,0.19686712130802908,0.12074426745025968,-0.022886786695147987,0.006949904085034042,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
32,XLV,,Defensive Equity,Health Care,0.19054313903334674,0.2638855695914486,0.2941213593355121,0.18320307637211042,0.12064791807225217,-0.023363952326378667,0.005206792497485235,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
33,FTEC,HB,Growth & Technology,Technology,0.8156812715916277,0.37505039565270515,0.2873834202765615,0.41648307894574343,0.0896493880130187,0.068097020666392,0.0070808283233132485,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
34,VGT,,Growth & Technology,Technology,0.8092863157971113,0.3703931192499499,0.28377464742962655,0.41476307932373513,0.09038057251499176,0.06747171085965209,0.006769671870022309,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
35,COWZ,,Broad Equity & Factors,Large Cap Cash Flow,0.26796549776828527,0.21976920820566304,0.2774108786791478,0.10968245839451618,0.11206640491254172,-0.045123829329750675,-0.004804192750036407,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
36,IYW,HB,Growth & Technology,Technology,0.8293431809765224,0.37087663760618317,0.27404453623508784,0.4237878008751139,0.09315819123994706,0.07600370208190887,0.005785373969598551,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
37,VEA,,International,Developed Markets,0.44434171758161045,0.25129915629929434,0.26040059645516944,0.1510130915805159,0.03876056391941285,-0.0072210693818081095,0.0056708160442600075,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
38,FNDX,,Broad Equity & Factors,Fundamental Large Cap,0.3917960954473727,0.24564265243364392,0.2584085553933675,0.16949681306234,0.0433542879158777,-0.01014448201660001,-0.0024783147459727095,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
39,DRIV,HB,Growth & Technology,Autonomous & Electric Vehicles,0.5363235963664748,0.2383318231790048,0.2574107727803092,0.1402197412153119,-0.10049993260211132,-0.015173203549957104,0.004672897196261516,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
40,SCHA,,Broad Equity & Factors,Small Cap Blend,0.4295773696762095,0.21574765478936175,0.25427994124151265,0.16699506868679204,-0.02848925116990353,-0.030720643123743896,0.00446295745313896,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
41,HEFA,,International,Developed ex-US Currency-Hedged,0.3464104819611884,0.2520181606618923,0.2541415749687177,0.15038566540391396,0.032766476257618304,-0.0016931216931216353,0.004258037044922336,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
42,IAU,,Natural Resources,Gold Bullion,0.4280988857938719,0.1813076036866359,0.24985599078341036,-0.00906015945880645,0.06077848183111345,-0.05484502822905868,0.004407983347618494,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
43,GLD,,Natural Resources,Gold Bullion,0.4250044523597507,0.17952119818385515,0.2481868034671857,-0.009825759825759839,0.060293649952295025,-0.05501228269085412,0.004242180832371156,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
44,IWM,,Broad Equity & Factors,Small Cap Blend,0.42278099138608116,0.19404088430274014,0.24379900919559394,0.16647769241435495,-0.02492172854443031,-0.04000495620673794,0.005707682610827103,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
45,SPMO,,Broad Equity & Factors,Momentum Factor,0.6469855223980678,0.26991698247888785,0.23005320300889753,0.3427547150386454,-0.005118105732963785,0.03240817500615201,0.007624556329696608,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
46,EWJ,,International,Japan Equity,0.45634899671988505,0.27531598810636115,0.228837575905684,0.18870978306279018,0.06501347708894878,0.03782307207396496,0.008370763576970308,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
47,ROBO,HB,Growth & Technology,Robotics,0.4780730699474005,0.23165330230552028,0.22756997234944842,0.159288256227758,-0.01642512077294689,0.0033263521005297836,0.014323078839207692,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
48,QCLN,HB,Growth & Technology,Clean Energy,0.6886921920739093,0.2016932032445864,0.21639797463835175,0.07058656568193089,-0.1850580349844695,-0.012088783194609598,0.01921897362502567,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
49,PAVE,,Industrials,U.S. Infrastructure Development,0.39920457451049884,0.15390434754502857,0.2146474922169901,0.06900276909136904,-0.0717187577462226,-0.05000886682035821,0.0092313489073097,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
50,AIRR,,Industrials,U.S. Industrial Renaissance,0.5154334925743216,0.11645479822442861,0.2130619718289175,-0.03890765657098394,-0.18089870290302656,-0.0796391081807929,-0.0030072361620148147,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
51,XHE,HB,Defensive Equity,Health Equipment,0.11378878908950285,0.16426150139657292,0.21137324531877622,0.16821724918280112,0.14250584040329528,-0.03889118742242459,0.018189787420556547,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
52,XAR,HB,Industrials,Aerospace & Defense,0.47298612228076187,0.06856542444766744,0.20609406421968224,-0.0804570955398084,-0.12233053303106323,-0.11402812090033221,-0.008376103469513563,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
53,IWO,HB,Broad Equity & Factors,Russell 2000 Growth,0.4022700817942053,0.14667406547784045,0.20593878342976324,0.16519093122858242,-0.049904412629462436,-0.04914405172654812,0.007585923593043997,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
54,QQQM,,Growth & Technology,Nasdaq-100,0.5742875018598443,0.25473555389861424,0.19631741040411144,0.27426507864716054,0.048439070292213504,0.04883164199271284,0.008222229501752443,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
55,QQQ,,Growth & Technology,Nasdaq-100,0.5728609345575095,0.254429869075977,0.19608927257383213,0.2739134356925894,0.048467544884058356,0.04877612218409366,0.008078546670802655,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
56,MTUM,HB,Broad Equity & Factors,Momentum Factor,0.5786278766335662,0.24779445413224588,0.19391539662809376,0.3057995012626642,-0.03280653785233312,0.045128036422278806,0.006482213438735229,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
57,XLI,,Industrials,Industrials,0.3085668139979345,0.12936195242480641,0.19235245831459435,0.04966376892228608,-0.04166360676164804,-0.05282876338329168,0.0017060830685964312,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
58,RSP,,Broad Equity & Factors,Equal Weight,0.25444290432038263,0.1476273197348048,0.19098617283067498,0.11861412590426723,0.02254732389776981,-0.036405840877914875,0.0005642279480910783,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
59,VBK,,Broad Equity & Factors,Small Growth,0.34305817386643533,0.13798326154374574,0.1862398905791558,0.1292162529291212,-0.022472445074209313,-0.04068032901157115,0.00690664325431678,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
60,EWZ,,International,Brazil Equity,0.5320890433578029,0.2925199236752245,0.18441580041958638,0.04814738319697054,0.12035139092240121,0.0912721049629206,0.004990806409246096,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
61,XMMO,HB,Broad Equity & Factors,Mid Cap Momentum,0.29845274790390786,0.10868039454045819,0.17361003094501237,0.02387361411620148,-0.12505724027974852,-0.05532471152472318,0.002910912537232635,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
62,ITA,,Industrials,Aerospace & Defense,0.38943848377277157,0.05475727992724577,0.16844034640669991,-0.04007851582298927,-0.09189983008833369,-0.09729471156063996,-0.009900990099009799,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
63,QUAL,,Broad Equity & Factors,Quality Factor,0.3154261588441414,0.16816019859274256,0.16643425335411144,0.15467292423304713,0.04948266726858708,0.001479676401535901,0.0006279998205713788,COOLING,Positive trend losing velocity into 1m; 1d up.
64,ONEQ,,Broad Equity & Factors,Nasdaq Composite,0.5535085933538688,0.2143840830992385,0.16583055467736085,0.2450590828085688,0.06656896998760775,0.04164715723659729,0.004492699363534136,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
65,IVV,,Broad Equity & Factors,S&P 500,0.3953660404422128,0.17861071561291864,0.16389773966617982,0.18651059112986035,0.056834433858732325,0.012641124254574754,-9.010632546413433e-05,COOLING,Positive trend losing velocity into 1m; 1d down.
66,VOO,,Broad Equity & Factors,S&P 500,0.3956760706327731,0.17885227579976526,0.16385158815209877,0.18642725614793476,0.05694725129864198,0.012888832047292187,0.0,COOLING,Positive trend losing velocity into 1m; 1d flat.
67,SPY,,Broad Equity & Factors,S&P 500,0.3944958989262515,0.1778269998474693,0.1632724820665723,0.18602620369304068,0.05687243890951321,0.012511701261118668,-0.00015513897866836768,COOLING,Positive trend losing velocity into 1m; 1d down.
68,ARKQ,HB,Growth & Technology,Autonomy & Robotics,0.8357424921024941,0.1696931482415156,0.16146173445219847,0.07744079059464992,0.0008705286483063901,0.007087115782767883,0.007809387202167617,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
69,PPA,HB,Industrials,Aerospace & Defense,0.36133745174912413,0.06113422572796101,0.15114783908989216,-0.05483909748214233,-0.06778119339352462,-0.07819465954355309,-0.009679220698641022,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
70,KBE,HB,Financials & Credit,Banks,0.2759820914530373,0.09501571985922586,0.14744264201973323,0.12795522685563787,-0.018562957360463872,-0.04569023342920675,-0.012713788406235604,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
71,OEF,HB,Broad Equity & Factors,S&P 100,0.4338573780379187,0.17537199036050088,0.14550807350238837,0.2096472399929119,0.07566023841808533,0.026070455153409666,-0.0005424394275972411,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d down."
72,VWO,,International,Emerging Markets,0.3638447004579257,0.15901528740305615,0.14450334652586272,0.13920526414760204,0.03127503030920131,0.012679684092881338,-0.0006542361792607476,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d down."
73,SPGP,HB,Broad Equity & Factors,GARP Factor,0.22263099295763267,0.07775090158368125,0.13290112854003966,0.11808065509567855,0.01582515151610986,-0.04868052963053349,-0.006726273480436307,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
74,IAK,HB,Financials & Credit,Insurance,0.06800182391531417,0.08748547702858156,0.11985219224990717,0.09480407566697702,0.009512270204724782,-0.028902667196013976,-0.014008773171076738,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
75,IGF,,Industrials,Infrastructure,0.21356139833420174,0.08076152646845536,0.11696336619215764,-0.026680204973867028,-0.046262808921036735,-0.032410946338480295,-0.000631612190115205,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
76,VNQ,,Inflation & Real Assets,U.S. Equity REITs,0.08687436440304785,0.06105571916123198,0.11636390020702136,0.06724935845726954,-0.034895075154408595,-0.04954314720812181,-0.002025370429591722,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
77,XLP,,Defensive Equity,Consumer Staples,0.09157264966683609,0.07815159195070631,0.11331442658881041,0.03291327805808475,-0.005326100351049634,-0.0315839207669687,0.0098876953125,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
78,MGK,,Broad Equity & Factors,Mega Cap Growth,0.49377230605179423,0.1662997864342639,0.10930673656252976,0.24529281913561007,0.09501960515037422,0.05137717818999432,0.0020357869923925964,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
79,SCHG,,Broad Equity & Factors,Large Growth,0.4308904159305007,0.14010105786718285,0.10871061023868123,0.22565897987836103,0.10107319578936935,0.028312570781426905,0.0013785497656464418,COOLING,Positive trend losing velocity into 1m; 1d up.
80,VUG,,Broad Equity & Factors,Large Growth,0.45570048582019385,0.1429084920976602,0.09750321618245472,0.22777532499611763,0.08493161449753095,0.041371428571428615,0.001098659635245136,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
81,EDEN,HB,International,Denmark Equity,0.04824673926010048,0.03211300347058943,0.08454507864689775,0.1457754677636618,0.034704961796925504,-0.04834476335619331,-0.004340508459562353,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
82,VFH,,Financials & Credit,Financials,0.15286444420553535,0.02825956849851341,0.0788598753288905,0.12114357016204624,0.017386330216263346,-0.046901648664013584,-0.019303890026323378,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
83,XLF,,Financials & Credit,Financials,0.1327973062635579,0.029257001992174514,0.07598190701107876,0.11988062192449389,0.020488322946517812,-0.04342536311665224,-0.019856887298747794,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
84,EUO,HB,Currency,2x Inverse Euro,-0.03615960099750615,0.10586552217453504,0.057582260371960015,0.05565039262546945,0.0009711880867595557,0.04565437943862016,0.0055284552845529245,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
85,UUP,HB,Currency,US Dollar Index Bullish,0.03670053153781172,0.07373905628898192,0.05187217944040001,0.03338171262699574,0.0010544815465729496,0.02078853046594986,0.0,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d flat."
86,VOT,HB,Broad Equity & Factors,Mid Growth,0.21729861681478368,0.0257864789857436,0.04970431447566237,0.14107787791154736,-0.005277624569741457,-0.022785307405224886,0.0029904909109237376,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
87,VONG,,Broad Equity & Factors,Large Growth,0.3872264919265487,0.08729059347167167,0.04899105499269396,0.17093391791820234,0.05886645585015815,0.0365108341931899,0.003920664206642055,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
88,IWF,,Broad Equity & Factors,Russell 1000 Growth,0.38411391266181805,0.08540303309306196,0.04753800837893252,0.16971401687648502,0.05845916354873659,0.0361466833768882,0.0035643564356435675,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
89,USDU,HB,Currency,Bloomberg Dollar Bullish,0.022350704449701553,0.05031781091033172,0.034929984229076005,0.01953274607430111,-0.00448765893792058,0.014868471216164636,0.0015048908954102824,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
90,XLU,,Defensive Equity,Utilities,0.07388028297061444,-0.012086357162518047,0.03490383712247791,-0.08243144656807011,-0.09411998013584277,-0.04540537255678834,-0.0031972454500737157,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
91,BOTZ,,Growth & Technology,Robotics & AI,0.18808849456827903,0.03381639765165523,0.034677672073469834,0.05221992904785577,-0.016702825865718807,-0.0008324084350721517,0.0053042992741485495,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
92,HYG,,Financials & Credit,High Yield Corporate Bonds,0.08308009981579079,0.027054439268496377,0.03366160238795812,0.020572266100334913,-0.0002050123976519158,-0.006391998217016082,-0.00012709710218616888,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
93,SHY,,Rates & Duration,1-3 Year Treasury,0.041352491570358474,0.01606103571705142,0.021504541985211123,0.004307909406043642,0.000991734176220227,-0.005328910488817673,0.0003690490835279725,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
94,XRT,HB,Consumer,Retail,0.23483299444058714,-0.03172753350557633,0.012884722919404679,0.05218818123234881,-0.02253635820034494,-0.0440447519994146,0.013444767441860517,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
95,TIP,HB,Inflation & Real Assets,TIPS,0.025055152906640954,-0.009508940029405721,0.0052226909307480085,-0.00925765098916731,-0.014024991939158737,-0.01465509194436665,-0.001135503406510252,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
96,FXE,,Currency,Euro Currency,0.06707420107650397,-0.0179045500422369,0.0013057814401147283,-0.010209816377831915,0.00813662668524473,-0.01918527970019579,-0.0014177693761814325,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
97,VCR,HB,Consumer,Consumer Discretionary,0.1752011524368604,-0.04906337753402956,-0.0005148716919572971,0.04418099344701676,-0.013377269610350573,-0.04857351496990914,0.003159431833267057,BROAD_WEAKNESS,Long and 1m momentum negative; 1d up.
98,IWP,,Broad Equity & Factors,Russell Midcap Growth,0.16913697145317652,-0.02918643172599622,-0.004222624458267488,0.07844820168507138,0.000918324470185361,-0.025069667057004197,0.003298909925415927,BROAD_WEAKNESS,Long and 1m momentum negative; 1d up.
99,IEF,,Rates & Duration,7-10 Year Treasury,0.016079020773859254,-0.01926176656819234,-0.0049777020450125775,-0.022614460605835718,-0.021414355546454322,-0.014355522034568469,0.00010970927043318923,BROAD_WEAKNESS,Long and 1m momentum negative; 1d up.
100,LQD,,Financials & Credit,Investment Grade Corporate Bonds,0.03348830578066786,-0.015382747965826171,-0.011754844029330469,-0.00863473300055162,-0.02340886960810884,-0.0036710566346590534,0.0,BROAD_WEAKNESS,Long and 1m momentum negative; 1d flat.
101,TLT,,Rates & Duration,20+ Year Treasury,-0.04158622869481299,-0.03935782009101263,-0.03974796889434018,-0.03132980927409523,-0.04039011823338212,0.0004062983369879092,-0.0003667481662591454,REBOUND,Weak long trend; 1m rebound not yet confirmed by 3m; 1d down.
102,INDA,HB,International,India Equity,-0.04866036249014971,-0.10474601408972928,-0.07971820541342223,0.01385681293302543,-0.015895659262278428,-0.027195809830781625,-0.004329896907216524,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
103,IPAY,HB,Growth & Technology,Digital Payments,-0.12179974107564373,-0.18895538800938239,-0.1129093465334936,0.09361409933623266,0.09461626575028648,-0.08572522005357819,-0.007890365448504855,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
