Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d,Transition State,HIL Summary
1,EWY,,International,South Korea Equity,2.528226735470864,1.517400140934638,1.3459896290068607,0.5280971659919029,-0.05137227304714986,0.0730653323477568,0.03249808512966412,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
2,FTXL,HB,Growth & Technology,Semiconductors,2.0584693241349554,1.2751861359440126,1.3019655880963668,0.5986689019641724,-0.11176346804688309,-0.011633298208640674,0.0234375,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
3,PSI,HB,Growth & Technology,Semiconductors,1.8329606176110764,1.1132956838761867,1.283781312775862,0.5239635176873678,-0.14286783700539885,-0.07465059283301323,0.027054844875753492,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
4,AIS,HB,Growth & Technology,AI Infrastructure,2.1677733510402835,1.220291653738753,1.2066397766056474,0.6630257959563095,-0.06138509968520456,0.00618672665916753,0.02727533735285692,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
5,SOXX,,Growth & Technology,Semiconductors,1.7658125461036986,1.089285760544724,1.1667415894878315,0.5980046662008047,-0.10156190189530534,-0.035747607983754315,0.018630539396633505,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
6,SOXQ,HB,Growth & Technology,Semiconductors,1.7223687908817666,0.991868904136326,1.087290336063802,0.548874642180736,-0.10160456026155462,-0.04571545715457159,0.01770878880629634,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
7,SMH,HB,Growth & Technology,Semiconductors,1.6622119932007289,0.8957519272585719,0.9501039516272329,0.4647927240872902,-0.06714250553778012,-0.027871347229109444,0.014724780466909504,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
8,EWT,HB,International,Taiwan Equity,1.321038088471083,0.8543076022480798,0.7752265909900022,0.5898795871559632,0.08257686676427523,0.04454699566773401,0.018270290121189747,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
9,COPX,HB,Natural Resources,Copper Miners,1.3248984357338682,0.7554299302715264,0.750869341951607,0.1140060936447862,0.06819197465345761,0.002604756511891404,-0.0009028326373998752,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
10,XBI,,Defensive Equity,Biotech,0.8212516809452368,0.6710854196913243,0.7052132205160062,0.2751046106414823,0.17789158774052183,-0.0200138026224983,-0.003953577349827819,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
11,BDRY,HB,Transportation & Trade,Dry Bulk Freight Futures,1.3967065868263475,0.9476885644768858,0.6630170316301702,0.539423076923077,0.2787539936102239,0.17117776152158015,0.005653266331658413,ACCELERATING,Positive trend strengthening through 1m; 1d up.
12,EPU,HB,International,Peru Equity,1.318701845884589,0.6403435453669533,0.617380182242879,0.12529157275571845,0.07554979531526951,0.01419787590832855,-0.0006609385327165374,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
13,OIH,HB,Natural Resources,Oil Services,0.7214575587812926,0.6456014841145226,0.6165363760084752,0.12940639514591767,-0.012233493002723694,0.017979866421450108,0.0010708676407595874,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d up.
14,SLV,,Natural Resources,Silver Bullion,0.9399198931909212,0.5535952953755681,0.5787222667735901,-0.24006276150627626,-0.04439329168036832,-0.01591601760921102,0.010782608695652174,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
15,PICK,HB,Natural Resources,Global Metals & Mining,0.8088254147505738,0.5573371200091206,0.5652037005679669,0.11584314653528249,0.0015996141298659783,-0.00502591487356685,0.0014226999683844,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
