Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d
51,PPA,HB,Industrials,Aerospace & Defense,0.46582182575376807,0.13453185794411127,0.25718765462949866,-0.0766372726971023,-0.04513030651536987,-0.09756363438164284,0.012227181023415135
52,ONEQ,,Broad Equity & Factors,Nasdaq Composite,0.4656577349564508,0.24496783888698714,0.23450991889633643,0.173241921752868,-0.007320889694969135,0.008471313053523444,0.013937282229965264
53,VHT,HB,Defensive Equity,Health Care,0.23486577272881926,0.29714034039449944,0.23220345020110478,0.1495549745743585,0.15012379023146494,0.05269981201789076,0.0010170431781058031
54,ARGT,HB,International,Argentina Equity,0.2116382888249806,0.2582637131398686,0.22355747229189893,0.1184674680457849,0.022524795972884037,0.028365027090194506,-0.011235955056179914
55,VBK,,Broad Equity & Factors,Small Growth,0.33748676792727705,0.20801045652020922,0.2209756517461703,0.11735831742958713,-0.01891240362767499,-0.010618717258955135,0.010030931113230945
56,XMMO,HB,Broad Equity & Factors,Mid Cap Momentum,0.3249234179352378,0.17053730478251072,0.2201908903742278,0.040998499116768006,-0.10911608992639477,-0.040693293142426645,0.007784668162026609
57,VOO,,Broad Equity & Factors,S&P 500,0.364567772959709,0.215294298993564,0.20995926098582562,0.14075987146901014,0.024034846761316064,0.004409270774448748,0.010392232126355871
58,IVV,,Broad Equity & Factors,US Large Blend,0.36513526594701107,0.21571302199121734,0.20981537540325035,0.14147161496051974,0.02416739430210635,0.0048748319023481645,0.010821919590015883
59,SPY,,Broad Equity & Factors,S&P 500,0.36325375057600606,0.21436746039410703,0.20905871585392566,0.140859338961268,0.02387017708245054,0.004390807882669323,0.010468398766271036
60,COWZ,,Broad Equity & Factors,Cash Flow Factor,0.3428422662627091,0.27999481166389395,0.2053889947304175,0.13480051285089845,0.1138010794140325,0.061893560717436236,-0.00041516745087188944
61,OEF,HB,Broad Equity & Factors,S&P 100,0.3867934494842129,0.2112326711777044,0.19998136852339443,0.15445746730594156,0.02491817135819696,0.009376231122783851,0.011235363767925222
62,KBE,HB,Financials & Credit,Banks,0.31568449656606745,0.16693336118040158,0.19884631231093208,0.14662925660856807,0.08666161972094444,-0.02661971830985921,0.011119239209948839
63,RSP,,Broad Equity & Factors,Equal Weight,0.28687061915872625,0.19727907424806124,0.19553797311759347,0.1062527719952544,0.04777409171794811,0.0014563327720384933,0.0066331198536140334
64,VWO,,International,Emerging Markets,0.40624110942421954,0.2129029847678061,0.19341380744246672,0.11326322672351519,0.012476994155584231,0.01633061156473925,0.0036202073391475853
65,IAU,,Natural Resources,Gold,0.5279796511627906,0.2514880952380951,0.18824404761904745,-0.1195561139028476,-0.0021357380161367567,0.05322479649342515,0.01877649909145962
66,GLD,,Natural Resources,Gold,0.5246413439381552,0.2501371365880418,0.18742000365697575,-0.11994507969879642,-0.002553067328032621,0.05281798583307684,0.01847162222553278
67,MGK,,Broad Equity & Factors,Mega Cap Growth,0.3882828281830024,0.18309075286431753,0.1752617636537892,0.16327926417675465,-0.001096352459842631,0.006661485511269216,0.015568996415770586
68,SCHG,,Broad Equity & Factors,Large Growth,0.36391707361472836,0.17767757102693094,0.16486244120827864,0.1598639520860925,0.031242973951927988,0.01100141043723557,0.014722536806342168
69,VUG,,Broad Equity & Factors,Large Growth,0.36448668822787744,0.16455350913536582,0.16258812855064142,0.151014005431523,-0.002034890633501929,0.0016905218077312156,0.01461187214611881
70,SPGP,HB,Broad Equity & Factors,GARP Factor,0.2716768394445621,0.13619452647964558,0.15789893999277127,0.11182884392481474,0.039501668575804505,-0.018744652718363564,0.00895713371721052
71,IAK,HB,Financials & Credit,Insurance,0.1440470804488283,0.1422805785525787,0.14452079879860724,0.11427549287423999,0.14544676928447364,-0.0019573434125269573,0.02127218730575331
72,XHE,HB,Defensive Equity,Health Equipment,0.09014043034262476,0.16784810830898644,0.14195923955245493,0.11865211200759362,0.15922783720644285,0.02267057164551467,-0.0033826638477800763
73,IGF,,Industrials,Infrastructure,0.28172160388027856,0.12353711548133561,0.14168376940004657,-0.020432177544490338,-0.011916744892507158,-0.015894641235240647,0.003550478542760249
74,BOTZ,,Growth & Technology,Robotics & AI,0.15500756069609678,0.08479369254741864,0.12993031924095821,-0.020560198916668493,-0.10609008741031956,-0.03994638069705081,0.017618641659562506
75,VONG,,Broad Equity & Factors,Large Growth,0.3010037306798734,0.11294334136702111,0.11723500924511865,0.09247207868534724,-0.0257187447462236,-0.0038413295703982886,0.013075021924579433
76,IWF,,Broad Equity & Factors,Large Growth,0.2985417707573699,0.11079879170002882,0.11493852632031554,0.09171294075770597,-0.025950491183598046,-0.003712971184114844,0.01329940070601765
77,VFH,,Financials & Credit,Financials,0.21853642899183723,0.11406234251435765,0.10573159468788229,0.15389869248898091,0.12599518923877695,0.007534150119701488,0.015831321879880678
78,XLF,,Financials & Credit,Financials,0.19970606491658272,0.11156579113719212,0.10093606362631724,0.15298084782196297,0.12598456556508775,0.009655172413793212,0.015608740894901274
79,XLP,,Defensive Equity,Consumer Staples,0.08030548778692337,0.08728937118672331,0.08818205539952029,0.01082794053715097,0.0464601150074222,-0.0008203445447086954,-0.0031567870922483143
80,XRT,HB,Consumer,Retail,0.24104246436263121,0.03134178887766037,0.08711249093964857,0.029800983056560648,0.04054989329581771,-0.05130168453292494,0.004051863857374549
81,VOT,HB,Broad Equity & Factors,Mid Growth,0.19983739309968973,0.05245262746766155,0.07242413138725778,0.08961155377080265,-0.012543771688903305,-0.01862276624991821,0.011878648803698821
82,XLU,,Defensive Equity,Utilities,0.1494914801842251,0.05510406823618341,0.07055179221919028,-0.07020190225236655,-0.014456835830150672,-0.014429683921209246,0.008436840871806961
83,EUO,HB,Currency,Inverse Euro,-0.10695026962252852,0.054847841472045245,0.06652512384996467,0.018101092896174675,0.008457374830852515,-0.010948905109489093,-0.007326007326007411
84,UUP,HB,Currency,US Dollar Basket,0.004042001523348215,0.0533312962898409,0.056339739835117086,0.019286754002911355,0.006106321839080442,-0.002847988608045471,-0.005679801206957769
85,VCR,HB,Consumer,Consumer Discretionary,0.15003864344281825,0.025880011783426138,0.052219607012317315,0.02429070104848674,0.0012572259344862946,-0.02503241248628696,0.012899549292856083
86,EDEN,HB,International,Denmark Equity,0.13036044694109172,0.1263304308512878,0.049430481561883344,0.14890038915224912,0.10294857736024365,0.07327779270805346,0.018186453641539924
87,HYG,,Financials & Credit,High Yield Credit,0.08722552584727028,0.0424430055449152,0.04081875942089486,0.019365319924363744,0.0071620690630109785,0.0015605465498373938,0.0012640626975097824
88,USDU,HB,Currency,US Dollar Basket,-0.005216556647021364,0.03021725246115814,0.03887454029696635,0.00692307692307681,-0.0030464584920031346,-0.008333333333333304,-0.006828528072837625
89,SHY,,Rates & Duration,Short Treasury,0.04761595636265392,0.0236487050509413,0.022971778866384795,0.005951274110315596,0.005056579397369365,0.0006617251800502544,0.0008574228319451205
90,TIP,HB,Inflation & Real Assets,TIPS,0.03884995660441404,0.009802118986184105,0.009802118986184105,-0.0050427727883247675,-0.008586224419270927,0.0,0.0013101253977165772
91,IEF,,Rates & Duration,Intermediate Treasury,0.02867101933122229,0.0005534797455508667,0.00809942445586831,-0.024241055952793022,-0.009391444994799047,-0.007485317943109138,0.0010848340203948315
92,IWP,,Broad Equity & Factors,Mid Growth,0.14090519365389031,-0.009430335701041015,0.005802657491454255,0.03273544536427386,-0.02227542996962273,-0.015145111298957459,0.016799999999999926
93,TLT,,Rates & Duration,Long Treasury,-0.04006898781653645,-0.008546694040490355,-0.0011392862495619438,-0.05405518633991735,-0.028984203258823227,-0.007415856574352286,0.0014643075045759346
94,INDA,HB,International,India Equity,0.04326018808777432,-0.05131128848346633,-0.043899657924743374,-0.008933889219773561,0.03956684714702208,-0.007751937984496138,-0.0010006003602160973
95,IPAY,HB,Growth & Technology,Digital Payments,-0.05513821305533928,-0.11636448788847353,-0.12367709893943502,0.1268705270006507,0.1715896279594138,0.00834465359984482,0.009912536443148712
