Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d
33,XAR,HB,Industrials,Aerospace & Defense,0.548681083789702,0.18189019880125779,0.3185919873131313,-0.09146377408603978,-0.06946722479987866,-0.10367254603937648,-0.0013783326113495642
34,AIRR,,Industrials,U.S. Industrials,0.5463634967954014,0.18550434626076862,0.31778304740346397,-0.012368837331479421,-0.14839415488004992,-0.10037972593693245,0.012448903753251583
35,XOP,HB,Natural Resources,Oil & Gas E&P,0.6055287833310221,0.4633222338064473,0.29248653919191603,0.16261997092816483,0.1449905734563819,0.13217599521101464,-0.016638069983881953
36,ARKQ,HB,Growth & Technology,Autonomy & Robotics,0.7085639326088764,0.2767153658559489,0.28422055089363907,0.03184498736310015,-0.05493827160493825,-0.005844155844155874,-0.0026870775995440077
37,SPMO,,Broad Equity & Factors,Momentum Factor,0.5584716016696392,0.2863573558254935,0.28145842021501366,0.2713444831342522,0.03894981943858422,0.0038229376257545855,0.015331388643918364
38,CALF,HB,Broad Equity & Factors,Small Cap Value,0.5359080255765449,0.32533917106784327,0.2753384805045207,0.2629264418501225,0.15281331280909094,0.03920581973151349,-0.013483146067415741
39,SCHA,,Broad Equity & Factors,Small Cap Blend,0.424663539535614,0.2641669297133249,0.26784932682871476,0.18100690195356428,0.03732426678324252,-0.002904443799012557,0.0035077462730195297
40,MTUM,HB,Broad Equity & Factors,Momentum Factor,0.44780573428995596,0.25084404677388883,0.26708503679675655,0.262336816610546,-0.00624493713928409,-0.012817600674952079,0.016030993253623782
41,ITA,,Industrials,Aerospace & Defense,0.49035389776210336,0.14203793219306826,0.26567390463689833,-0.06740362797471722,-0.016219921039015373,-0.09768390735629429,-0.0018143198513143055
42,HEFA,,International,Developed ex-US Hedged,0.34233725908298407,0.26717484262126656,0.26556675271946273,0.1276012279827634,0.06646013955001573,0.0012706480304955914,0.001907183725365691
43,VEA,,International,Developed Markets,0.4592865290637298,0.28982669060415667,0.2645772284716119,0.1346972161273836,0.0690645744654057,0.019966722129783676,0.0016339869281045694
44,FNDX,,Broad Equity & Factors,Fundamental Equity,0.3916162350672219,0.2812916872839297,0.26362140658280286,0.16496359335582844,0.06554198069974171,0.01398384089496596,-0.004879536444037713
45,PAVE,,Industrials,Infrastructure,0.4228965687609654,0.19039910005619154,0.2619874180283208,0.0689515273765926,-0.027231503916230304,-0.0567266495287061,0.0063997074419455124
46,SCHD,,Broad Equity & Factors,Dividend,0.3120597038431827,0.3044224615860005,0.26174044074191216,0.13763318921317902,0.08722825019203939,0.033827893175074175,-0.006841505131128689
47,IWO,HB,Broad Equity & Factors,Small Growth,0.40904629934171277,0.22287965408144084,0.2492435064781673,0.17598895667708714,0.02827845489776415,-0.02110385386036595,-0.002439671174754743
48,QQQM,,Growth & Technology,Nasdaq-100,0.44963734680805967,0.2611857609385513,0.2489618429487046,0.20618530023068815,0.024569928635246097,0.009787262964725096,0.0055158877872152345
49,QQQ,,Growth & Technology,Nasdaq-100,0.4482633633158033,0.2606187156565578,0.2483561255753448,0.20612599452666047,0.024683135109515142,0.009822990274959809,0.005573592319589871
50,PPA,HB,Industrials,Aerospace & Defense,0.4304355597134075,0.12898428308979404,0.24074397626997013,-0.0830737517828245,-0.028161064448349427,-0.0900747417014729,0.0
51,XLI,,Industrials,Industrials,0.3341455326267242,0.1716173788981883,0.23533656865393637,0.036570045880787605,0.008503418192328027,-0.051580428664213085,0.003838221814848719
52,VHT,HB,Defensive Equity,Health Care,0.21102567864351363,0.28038298535463113,0.22934270664684808,0.14888437416318556,0.13666936664292129,0.04151834832696921,-0.009082512315270908
53,ONEQ,,Broad Equity & Factors,Nasdaq Composite,0.44694598399714414,0.23423670698167331,0.22176491566231604,0.19293094888557594,0.03698442396619872,0.010208012326656357,0.001336387934326
54,XMMO,HB,Broad Equity & Factors,Mid Cap Momentum,0.31698389450638165,0.16204158866894236,0.20457649630957775,0.07114540094117339,-0.06436180695245242,-0.03531108881083789,0.006873527101335597
55,VBK,,Broad Equity & Factors,Small Growth,0.3159078763852463,0.1915237809218715,0.20359010413793155,0.14184466352164282,0.019925426027043613,-0.010025276192099142,-0.00234688036634223
56,COWZ,,Broad Equity & Factors,Cash Flow Factor,0.3277935407927195,0.2646985977155558,0.20294925425634758,0.1299380801786043,0.12075144617679956,0.051331627864370066,-0.014260002768932578
57,VOO,,Broad Equity & Factors,S&P 500,0.3478174207498086,0.20393226595019365,0.19804718140957744,0.15483480651129522,0.050054913748046825,0.004912231030577585,-0.0011959702836560338
58,IVV,,Broad Equity & Factors,US Large Blend,0.34829260295085507,0.2039471327292275,0.19802010386522118,0.15502722946520353,0.05010611933034248,0.00494735342494157,-0.0015184074736529496
59,VWO,,International,Emerging Markets,0.37298007575660663,0.22468715280789664,0.1975251415910222,0.1270952264061589,0.05795067695476508,0.022681787858572333,0.0054107230693556385
60,SPY,,Broad Equity & Factors,S&P 500,0.347344543969605,0.2030410556060367,0.19712211105776523,0.15480026416183157,0.049894601110750614,0.0049443114395753,-0.001047635060853258
61,IAU,,Natural Resources,Gold,0.5042595613558092,0.240322821700792,0.19369302047526538,-0.14425654774180252,0.02179266190593454,0.039063478151996955,-0.013198573127229496
62,GLD,,Natural Resources,Gold,0.5016690156516579,0.23934004713948998,0.19278214821390316,-0.1449388608477118,0.021804966686856497,0.03903302794672414,-0.013017405294719953
63,OEF,HB,Broad Equity & Factors,S&P 100,0.3679737868752242,0.20071006525048274,0.1925134514647706,0.16561405177423172,0.053966964432597964,0.006873393147594387,-0.0013530391340549341
64,RSP,,Broad Equity & Factors,Equal Weight,0.26748770641301256,0.18147949260139717,0.18056131425286126,0.1129816596683757,0.056619202307429894,0.0007777472778844885,-0.005907748239036614
65,ARGT,HB,International,Argentina Equity,0.16379035471678294,0.21385273194514975,0.17328956629953085,0.1105422262193525,0.049310212237576145,0.03457216940363006,-0.01074380165289246
66,KBE,HB,Financials & Credit,Banks,0.31492309039698885,0.1477130340512638,0.1656590319776483,0.17290690326546132,0.08298391947976902,-0.01539558089807569,-0.0005787874403125892
67,MGK,,Broad Equity & Factors,Mega Cap Growth,0.36889024073391297,0.17324075315922172,0.1641869715782336,0.17858323811579369,0.03807510277921522,0.0077769136762579905,0.00044116025146134774
68,SCHG,,Broad Equity & Factors,Large Growth,0.3389650571672791,0.1624781395874466,0.15368382471805453,0.171655678596222,0.05857147738522883,0.007622811970637855,-0.004185267857143016
69,VUG,,Broad Equity & Factors,Large Growth,0.3448009166932995,0.15416384663023264,0.15156671826247803,0.16669239681565018,0.03547735498680149,0.00225529995489393,0.0
70,IAK,HB,Financials & Credit,Insurance,0.12400824243152186,0.11771309343693548,0.14208428118856786,0.11041506920362787,0.09825167522900524,-0.021339220014716664,-0.01061743423277195
71,XHE,HB,Defensive Equity,Health Equipment,0.09014043034262476,0.16784810830898644,0.14195923955245493,0.11865211200759362,0.15922783720644285,0.02267057164551467,-0.0033826638477800763
72,SPGP,HB,Broad Equity & Factors,GARP Factor,0.2513497712995145,0.11329473760901787,0.1404287391249801,0.1255258229554177,0.051404724685141234,-0.023792807551290984,-0.008084971464806578
73,IGF,,Industrials,Infrastructure,0.27909472951428227,0.11874782277976004,0.13752280548691864,-0.018419132113620562,-0.0047737604535988964,-0.01650514839491224,-0.0009229349330872605
74,BOTZ,,Growth & Technology,Robotics & AI,0.1339461417668435,0.0849036512296133,0.11633261494211466,-0.004767145874321477,-0.054292918461729234,-0.028153762858689757,0.002513264451270425
75,VONG,,Broad Equity & Factors,Large Growth,0.28802089220520055,0.10799759043406287,0.10391736738694224,0.11226183977222348,0.011493567702123508,0.003696130858760638,0.0044070197528920385
76,IWF,,Broad Equity & Factors,Large Growth,0.28526652638978556,0.10584236535173797,0.10164985174590346,0.11110639809298473,0.011322669164186117,0.003805668016194419,0.0043749493640119486
77,VFH,,Financials & Credit,Financials,0.2016337660027787,0.09347242307623538,0.08908189559558255,0.16120257485589318,0.11553308296066889,0.004031402503713366,-0.007897127681878557
78,XLF,,Financials & Credit,Financials,0.18320375120262877,0.09122240327740871,0.08596259482642443,0.15865407462279846,0.11459827017486623,0.004843452689845984,-0.008025956284153035
79,XLP,,Defensive Equity,Consumer Staples,0.07244309503299284,0.08317414701827608,0.08470351397488507,0.0032806327110876943,0.025643704248685895,-0.0014099400775468007,-0.003166783954961394
80,EUO,HB,Currency,Inverse Euro,-0.07489941194676575,0.05432098765432092,0.06631393298059951,0.020484807101399882,-0.004662004662004726,-0.011247105524313628,0.0026836632002684713
81,XLU,,Defensive Equity,Utilities,0.1566941127918744,0.055627618818175906,0.06495642103098764,-0.06766952750770716,-0.02424858487928927,-0.00875979714153996,-0.0006971880083662674
82,EDEN,HB,International,Denmark Equity,0.12879758162741162,0.12984662702976424,0.06155451612850937,0.1530563136803349,0.11517483151079522,0.06433217499777233,-0.003004757532760194
83,UUP,HB,Currency,US Dollar Basket,0.018186648295523522,0.05367898038083507,0.05856060074610636,0.02147797597378953,0.001427551748750755,-0.004611564384533584,0.00178507675830053
84,VOT,HB,Broad Equity & Factors,Mid Growth,0.18256452493631636,0.04292575582459923,0.05156022711301511,0.10598657144034362,0.02185652333343513,-0.008211104857133278,-0.0010005002501251026
85,XRT,HB,Consumer,Retail,0.23436723966464879,0.00803459494486991,0.04141552668502424,0.05204308111663636,0.05479426660633746,-0.0320534223706177,0.0027672085783465583
86,USDU,HB,Currency,US Dollar Basket,0.007011871331840336,0.03179632752234385,0.040053843863033345,0.009230769230769154,-0.009063444108761365,-0.007939508506616288,0.0022918258212374365
87,HYG,,Financials & Credit,High Yield Credit,0.08681672955867792,0.039736817093920296,0.037202570622005604,0.024483369745008865,0.012361820499379839,0.002443347658109829,0.000126246686024567
88,VCR,HB,Consumer,Consumer Discretionary,0.1217343212439641,-0.0028508008253976813,0.022098505901783527,0.03556688664814045,0.012660229118827138,-0.024409884745080213,-0.008592471358428888
89,SHY,,Rates & Duration,Short Treasury,0.048504384500738684,0.022656424122739383,0.020982213774123792,0.005218904814164871,0.006897335925965864,0.001639803638132653,-0.0002447680822420528
90,TIP,HB,Inflation & Real Assets,TIPS,0.04317788517377652,0.007312713607678489,0.007030025287676267,-0.007845986077447686,-0.004707686268754618,0.00028071488724612514,-0.0009345794392522366
91,IEF,,Rates & Duration,Intermediate Treasury,0.03432451239952883,-0.004021779944449633,-0.0002735691732980161,-0.02373986519040594,-0.00420878205430486,-0.0037492364466668038,-0.00010836584308626662
92,IWP,,Broad Equity & Factors,Mid Growth,0.12451414187736298,-0.01762051575255419,-0.011365112297018531,0.04750482278981072,0.005034786171375982,-0.006327314090715075,-0.0002861025677705076
93,TLT,,Rates & Duration,Long Treasury,-0.029277293325895237,-0.012930758232615691,-0.014429435236218535,-0.047518380895319345,-0.020869177993024568,0.0015206186722531712,0.0031680272937737453
94,INDA,HB,International,India Equity,0.019619865113427393,-0.05134055904164292,-0.04696710401216975,-0.002000400080016007,0.05386565272496835,-0.004588986432561781,-0.0006009615384615641
95,IPAY,HB,Growth & Technology,Digital Payments,-0.05513821305533928,-0.11636448788847353,-0.12367709893943502,0.1268705270006507,0.1715896279594138,0.00834465359984482,0.009912536443148712
