Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d,Transition State,HIL Summary
35,CALF,HB,Broad Equity & Factors,Small Cap Cash Flow,0.5766481518575912,0.3189331217898479,0.32058012511629275,0.28162973180374373,0.13349888666193244,-0.0012471816704796579,0.0005294740557713062,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
36,ROBO,HB,Growth & Technology,Robotics,0.44566150307150476,0.19620964576720268,0.3135852977402176,0.08634509914217414,-0.0934162656965144,-0.0893551809501355,-0.0012928248222364713,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
37,SCHA,,Broad Equity & Factors,Small Cap Blend,0.4564780785556475,0.2110192674246012,0.3023480206240432,0.14669847734461539,-0.055260155039354664,-0.07012622720897621,-0.0077821011673151474,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
38,SCHD,,Broad Equity & Factors,Dividend,0.3288581055286284,0.29515025747672685,0.3023182897785208,0.13042150930919738,0.06047847652738181,-0.0055040556199306145,-0.0002912055911474809,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
39,ARKQ,HB,Growth & Technology,Autonomy & Robotics,0.8134949328362076,0.18367671010606612,0.29751665599604826,-0.002515723270440251,-0.11686093993614965,-0.08773678963110654,-0.005434782608695565,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
40,IWM,,Broad Equity & Factors,Small Cap Blend,0.46207913959333835,0.2091655863201043,0.2933573913347143,0.15063826384325862,-0.03193727939180002,-0.06509554557671493,-0.009308464450696441,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
41,ARGT,HB,International,Argentina Equity,0.1735607960348149,0.3390353341258452,0.2890163422796628,0.10731771171035254,-0.03350896207547893,0.03880400131911621,-0.009952854897852359,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
42,SPMO,,Broad Equity & Factors,Momentum Factor,0.5852323128017762,0.20267290387787784,0.28319147396142696,0.22980523468646985,-0.08825079647108713,-0.06274867914682669,-0.003467646854844353,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
43,ITA,,Industrials,Aerospace & Defense,0.44799306087223134,0.07857040846547281,0.2762411160356404,-0.0795532294662018,-0.09856781802864367,-0.1548850801674433,-0.012778521013055322,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
44,FNDX,,Broad Equity & Factors,Fundamental Large Cap,0.4394445503178399,0.26083984961728923,0.27527396918283364,0.16130052451543397,0.03224865973769364,-0.011318446007953398,-0.0021611608521148185,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
45,IWO,HB,Broad Equity & Factors,Russell 2000 Growth,0.4295026958839687,0.16014139292286056,0.27075646330370096,0.1350367293597874,-0.06463474635523225,-0.08704663212435237,-0.012007658643326202,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
46,HEFA,,International,Developed ex-US Currency-Hedged,0.35786862765526983,0.23203631364431931,0.2702966606714452,0.10046827594852847,0.016566481176546688,-0.030119221920100525,-0.00021561017680049588,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
47,PAVE,,Industrials,U.S. Infrastructure Development,0.4319250219566648,0.1455200449669436,0.2701744783234903,0.04444873391751725,-0.09003504718421307,-0.09813961426864648,-0.003394945303659025,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
48,EWJ,,International,Japan Equity,0.47173061907463154,0.2520253102711394,0.2684279525657993,0.14572351717565635,0.030618753986816793,-0.012931473373383517,-0.006558721049395366,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
49,VEA,,International,Developed Markets,0.45503112928939404,0.23032989726230713,0.2655902955481695,0.10490679184177187,-0.006678933896013706,-0.027860831747757553,-0.0026491912994980327,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
50,MTUM,HB,Broad Equity & Factors,Momentum Factor,0.5404535465158291,0.18980066510810079,0.2601137490532559,0.2161020488078138,-0.10226898060725953,-0.05579899750953621,-0.0006339673006339197,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
51,COWZ,,Broad Equity & Factors,Large Cap Cash Flow,0.3539240102340844,0.2576382186774957,0.25403969091363665,0.13515690646564194,0.10960785457279676,0.002869548539757405,-0.0012755102040816757,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
52,QQQM,,Growth & Technology,Nasdaq-100,0.5166778910057568,0.20724914719026977,0.2526942183313561,0.1766142741402792,-0.05164023599121237,-0.03627786452277337,-0.006609136360523293,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
53,QQQ,,Growth & Technology,Nasdaq-100,0.5155340455700621,0.20671808526248658,0.2521579904517077,0.17626102429167245,-0.05199698266675923,-0.03628927462486509,-0.006542767703544894,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
54,XLI,,Industrials,Industrials,0.33618231254260533,0.12828930096425584,0.24629693528482877,0.022166944042716352,-0.05268954966334172,-0.09468661197791006,-0.006355558171011633,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
55,VHT,HB,Defensive Equity,Health Care,0.23222980446531194,0.24553709264274093,0.24609143900899833,0.1357019870310492,0.10512819096399872,-0.0004448681283761857,-0.001460224747634964,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
56,PPA,HB,Industrials,Aerospace & Defense,0.4084693901620573,0.07303410758356743,0.24542473802371934,-0.08945243770113365,-0.09223705428040763,-0.13841914744178507,-0.007345160286336805,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
57,XLV,,Defensive Equity,Health Care,0.1963141133865811,0.23516289744257968,0.23302644724421206,0.1197384884295225,0.10144173016806612,0.001732688056401921,-0.0005365126676601939,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
58,VBK,,Broad Equity & Factors,Small Growth,0.3654045607325793,0.1308325430827848,0.23179612738481725,0.09880031643125475,-0.057612374514327436,-0.08196452485719752,-0.007739572255701321,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
59,XMMO,HB,Broad Equity & Factors,Mid Cap Momentum,0.3352553231933013,0.09102380164053425,0.23117581715704993,0.01961798531124881,-0.14440603782630024,-0.11383590675143818,-0.008132836326669057,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
60,ONEQ,,Broad Equity & Factors,Nasdaq Composite,0.5169350766760241,0.18146107053570537,0.21432106908188242,0.16635507715496245,-0.024126210671809423,-0.02706038739080896,-0.007842757552285029,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
61,KBE,HB,Financials & Credit,Banks,0.37582233681655497,0.1409506144839241,0.20341325298105728,0.18146510588648734,0.033664881033424354,-0.05190456257848475,-0.0027883768711476353,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
62,RSP,,Broad Equity & Factors,Equal Weight,0.2951969509794785,0.1510829784726413,0.19847987995116045,0.10642268511939657,0.008965716352318465,-0.03954751537460166,-0.004883493790986404,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
63,IAU,,Natural Resources,Gold Bullion,0.4355784609916473,0.17617938264414668,0.19801980198019797,-0.14364465175447894,-0.00590696529657897,-0.018230432668935315,0.002979885771045465,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
64,GLD,,Natural Resources,Gold Bullion,0.4325955003089448,0.17509391211019,0.19694711108461038,-0.14395239232891,-0.006052200226957627,-0.018257447444455566,0.003334690968333165,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d up.
65,QUAL,,Broad Equity & Factors,Quality Factor,0.3185946943897038,0.1569233502514471,0.19480322581299991,0.11451896790892291,-0.0023722627737226,-0.03170386114063051,-0.006677265500794949,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
66,IVV,,Broad Equity & Factors,S&P 500,0.39474025770942966,0.1622500454982223,0.1947045206436493,0.1354404422042521,0.00330534805314997,-0.027165273575713966,-0.0073644830473000855,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
67,VOO,,Broad Equity & Factors,S&P 500,0.39837695253865224,0.16541328995227578,0.19455699201787358,0.13856118136314977,0.0063378882496021305,-0.024397079637336838,-0.004433004433004317,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
68,SPY,,Broad Equity & Factors,S&P 500,0.39713327201963255,0.16492395527467707,0.19399168704840353,0.1381630889680674,0.006042893368311875,-0.02434500347785762,-0.004521080853748249,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
69,XHE,HB,Defensive Equity,Health Equipment,0.12485824784161115,0.1305727313477918,0.18232910734647745,0.1312717337307503,0.10963576562309663,-0.043774931765693914,-0.0037186918954391635,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
70,EWZ,,International,Brazil Equity,0.6214528595010855,0.3145552222140875,0.18059445975976685,0.04406410466427935,0.09064665127020777,0.11346890657235487,0.0015906680805939377,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
71,OEF,HB,Broad Equity & Factors,S&P 100,0.4217868510277487,0.15853217394278651,0.17765017139225692,0.14984771527852137,0.014202937609486543,-0.016234020861108922,-0.006494535086329689,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
72,MGK,,Broad Equity & Factors,Mega Cap Growth,0.456609227779883,0.1322191214548667,0.1534522032384673,0.16274504786006716,-0.0016936948370276372,-0.018408289241622633,-0.006249302533199441,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
73,VWO,,International,Emerging Markets,0.34763501786856943,0.13630295388883606,0.1533801174984455,0.07761513445368529,-0.025470346788260767,-0.014806188654134078,-0.006542526421741357,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
74,SPGP,HB,Broad Equity & Factors,GARP Factor,0.28507659068954716,0.09450859600497119,0.15262726175149788,0.12831953774447302,0.009183961283154352,-0.05042277557986197,-0.007942296782559422,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
75,SCHG,,Broad Equity & Factors,Large Growth,0.41416422688629284,0.1185605173688351,0.1434813172416627,0.15920422946937451,0.02414047281452869,-0.021793797150041927,-0.006808510638297904,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
76,VUG,,Broad Equity & Factors,Large Growth,0.42475115224351034,0.1125484110622692,0.14168475814729065,0.14912337563790135,-0.005856669361022693,-0.025520483546004002,-0.007410785543267462,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
77,IAK,HB,Financials & Credit,Insurance,0.13159122523200506,0.11402090184857472,0.12009206984292042,0.12087924395747063,0.0736187231521257,-0.0054202401372211995,-0.004805711931896162,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
78,BOTZ,,Growth & Technology,Robotics & AI,0.17251393999918774,0.022236278835946477,0.114039767925747,-0.020985658620377823,-0.09418775261933843,-0.08240593534711182,-0.003739930955120707,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
79,IGF,,Industrials,Infrastructure,0.25413323996974957,0.06480215695845093,0.11203672665876252,-0.04820348949444919,-0.05296324081020265,-0.04247572815533984,-0.004259346900142069,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
80,VNQ,,Inflation & Real Assets,U.S. Equity REITs,0.1280379352449863,0.053166120286914476,0.10610422601440761,0.03243499590785337,-0.029550222462861764,-0.04785996155013661,-0.0024382487013675513,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
81,EDEN,HB,International,Denmark Equity,0.10641332368547096,0.0915257217172678,0.10435266917825592,0.1405424971441942,0.05928999538958046,-0.011614901488428142,0.002530761846583296,CORRECTION,Established trend; positive 3m but negative 1m; 1d up.
82,VFH,,Financials & Credit,Financials,0.24737209747200395,0.07210980589707816,0.10280557922328182,0.16488140478620172,0.062232801294586526,-0.027834256467783813,-0.0045229377557612915,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
83,XLP,,Defensive Equity,Consumer Staples,0.09796380791803916,0.0713672387573272,0.10156461942694728,-0.002288399382873396,-0.013676131955986048,-0.027413172261586682,-0.008173418621179818,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
84,XLF,,Financials & Credit,Financials,0.22607555363223697,0.07309000427797097,0.09781732011973232,0.16313184710004247,0.06514461841392083,-0.022524071526822453,-0.0031562335612835835,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
85,VONG,,Broad Equity & Factors,Large Growth,0.3490403179240267,0.05322713791297007,0.09454846363307112,0.09029001792904601,-0.029987863197357578,-0.037751937984496164,-0.005448281387709364,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
86,IWF,,Broad Equity & Factors,Russell 1000 Growth,0.34573909584255946,0.05090703571860056,0.09313526363788682,0.08812480025202785,-0.031440977806368564,-0.038630377524144,-0.006679861454725433,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
87,VOT,HB,Broad Equity & Factors,Mid Growth,0.23171278760727865,0.0005680418990761105,0.08441491170410664,0.08969651649959198,-0.050272982082726014,-0.07731991592892162,-0.01129500085309676,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
88,EUO,HB,Currency,2x Inverse Euro,-0.05333749220212103,0.08470335954253039,0.07612580414581838,0.01811472660181157,0.02119784656796786,0.007970773829292677,0.0016501650165017256,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
89,XLU,,Defensive Equity,Utilities,0.1135136905583154,-0.0064964139805686605,0.06539554444629725,-0.11395308888456768,-0.07054428301464322,-0.06747912435116232,-0.011956001912960312,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
90,UUP,HB,Currency,US Dollar Index Bullish,0.02687481215326204,0.06549046790726076,0.061337244963610926,0.017670393076090862,0.008938148015731118,0.003913198150124586,0.0017749378771740876,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d up."
91,USDU,HB,Currency,Bloomberg Dollar Bullish,0.015420724714570788,0.04441063037917181,0.0428293879410504,0.009167303284950412,0.003418154196733969,0.0015163002274451998,0.0015163002274451998,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d up."
92,HYG,,Financials & Credit,High Yield Corporate Bonds,0.09035661788171878,0.027060190947957752,0.038795043185903655,0.016682281152590406,-0.0060061460489340135,-0.011296600147374658,-0.0019100980517000599,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
93,XRT,HB,Consumer,Retail,0.2658907582584942,-0.028391935251252276,0.038506817584728514,0.04309552558696916,-0.04620810085147886,-0.06441821247892077,-0.026894293732460217,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
94,IWP,,Broad Equity & Factors,Russell Midcap Growth,0.18385850951598215,-0.05859856925402995,0.024548120305573295,0.031525912672294876,-0.053448999580243406,-0.08115449915110351,-0.012192450901657215,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
95,SHY,,Rates & Duration,1-3 Year Treasury,0.04185578456555428,0.016303668948962402,0.021874135977697273,0.001511318431892672,-0.000837920863984043,-0.0054512261663275385,-0.0003688222276863051,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
96,VCR,HB,Consumer,Consumer Discretionary,0.18280975563929225,-0.05193711356822239,0.014235822349604188,0.014540937078378668,-0.061468678945820865,-0.06524413204468438,-0.018503874743001747,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
97,TIP,HB,Inflation & Real Assets,TIPS,0.0324400741943367,-0.00939540774522829,0.0018412451586917733,-0.014876936568992805,-0.019618982883946035,-0.011216001495466754,-0.0002835002835002154,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
98,IEF,,Rates & Duration,7-10 Year Treasury,0.015385977104854565,-0.026445901068773092,-0.006218835077495655,-0.034778295910047885,-0.026718732771650266,-0.020353641933689492,-0.0012097217639944757,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
99,FXE,,Currency,Euro Currency,0.07631002584473667,-0.009364979233515869,-0.007343049622224318,0.006961678152682005,-0.0015300395815788237,-0.0020368865704532,-0.0005631159080243808,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
100,LQD,,Financials & Credit,Investment Grade Corporate Bonds,0.034163403739915665,-0.025327068880093173,-0.012275525024190492,-0.017452311761196326,-0.03164744260810326,-0.013213749569405353,-0.00019175455417064224,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
101,TLT,,Rates & Duration,20+ Year Treasury,-0.04785328663848942,-0.06161405462427538,-0.049791756484781624,-0.05287684827608152,-0.04752598183519485,-0.012441797069406735,-0.0027183986160881357,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
102,INDA,HB,International,India Equity,-0.018965161822304566,-0.10460959548447779,-0.06340545625587957,-0.019975288303130112,-0.033901745838408326,-0.04399357171554841,-0.01734462110262225,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
103,IPAY,HB,Growth & Technology,Digital Payments,-0.04580275029989911,-0.15517007541176064,-0.10429120304591755,0.1249713893339437,0.10872997969772169,-0.05680291690654382,-0.01857028753993606,BROAD_WEAKNESS,Long and 1m momentum negative; 1d down.
