Rank,ETF,HB,Primary Category,Secondary Category,18m,12m,12-1,6m,3m,1m,1d,Transition State,HIL Summary
1,FTXL,HB,Growth & Technology,Semiconductors,1.9438583101519948,1.2649391105811199,1.292698147216098,0.5032526214879043,-0.06502050860293895,-0.012107584536884763,-0.02844992557941739,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
2,EWY,,International,South Korea Equity,2.504984327978898,1.5304939137067555,1.2823848674809506,0.39570944674444863,0.039058559820678074,0.10870605118392707,-0.02809518817486112,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d down."
3,PSI,HB,Growth & Technology,Semiconductors,1.7583999953913843,1.1030822728507035,1.2272081617203479,0.44301744363822726,-0.078747983594318,-0.055731606503168996,-0.021417862497322804,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
4,AIS,HB,Growth & Technology,AI Infrastructure,2.181981981981982,1.257590284435922,1.1783317353787153,0.5781948168007149,0.00555160142348754,0.03638497652582173,-0.02160664819944602,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d down."
5,SOXX,,Growth & Technology,Semiconductors,1.694461425196912,1.0960600693775424,1.1548733479494309,0.5206145414407579,-0.03996833592164273,-0.027293148633470654,-0.02327067669172933,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
6,SOXQ,HB,Growth & Technology,Semiconductors,1.6689941276745182,1.0127076635074665,1.0845353333617207,0.4775515785673212,-0.042747779099891914,-0.03445740098749872,-0.021713677488025662,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
7,SMH,HB,Growth & Technology,Semiconductors,1.6279252118582321,0.8930485670437689,0.9297966540628206,0.40144128868164475,-0.015571631255364204,-0.01904246592079306,-0.021365512197670133,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
8,COPX,HB,Natural Resources,Copper Miners,1.3914529763811276,0.7854885385558594,0.7689155628568953,0.09033747326567054,0.15847482448649997,0.009369003273507204,-0.061404429516112025,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
9,EWT,HB,International,Taiwan Equity,1.3009058569972636,0.8629047073297682,0.7642853328460693,0.5262133222083161,0.11989795918367352,0.055897633249951895,-0.017984967788117423,REACCELERATING,"Positive trend cooled, then strengthened into 1m; 1d down."
10,XBI,,Defensive Equity,Biotech,0.8461031673946742,0.6759870771897956,0.6718621563258296,0.25506846478195433,0.2310092968959272,0.0024672613399128185,-0.0057723679257120075,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
11,OIH,HB,Natural Resources,Oil Services,0.7089329879835751,0.6780522958619912,0.6633532674689953,0.08817723754610163,-0.009339827863425687,0.008836985311822865,-0.024176080121113275,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
12,BDRY,HB,Transportation & Trade,Dry Bulk Freight Futures,1.4427480916030535,0.9070321811680571,0.643623361144219,0.4953271028037385,0.28,0.16026105873821628,-0.006211180124223725,ACCELERATING,Positive trend strengthening through 1m; 1d down.
13,EPU,HB,International,Peru Equity,1.282327298277877,0.6631849877374678,0.6371208284775818,0.09550483528332232,0.14246079268896272,0.015920730349588075,-0.020712599270229726,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
14,SLV,,Natural Resources,Silver Bullion,1.005839917554105,0.5704679935449166,0.5747713824636902,-0.2505455012193556,0.012660423170308688,-0.002732707087958919,-0.03837285902503296,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
15,PICK,HB,Natural Resources,Global Metals & Mining,0.8449469874068039,0.568129364093795,0.5705953640373296,0.09091593714066759,0.06271196017058855,-0.0015701051970481439,-0.04188639445532627,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
16,LIT,HB,Natural Resources,Lithium & Battery,0.8226281584573616,0.4565293539747881,0.5019255659255815,-0.011111870685597602,-0.056977433608693895,-0.030225340709755688,-0.02575572726040387,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
17,SIL,,Natural Resources,Silver Miners,1.773824803053437,0.5810924179301631,0.4785086668183194,-0.05230103633895444,0.3093712908823518,0.0693832599118942,-0.030066926380980963,MIXED_TRANSITION,Positive long and 1m momentum with mixed middle horizons; 1d down.
18,QTEC,HB,Growth & Technology,Technology,0.7561333601899931,0.411933011122523,0.45073450439510077,0.363725524535746,0.027367017100828894,-0.026746102167575114,-0.01219002283619064,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
19,VDE,HB,Natural Resources,Energy,0.5557207272102067,0.5135561291115747,0.43502846094738046,0.14124953870161594,0.112799820383636,0.054722028378692666,-0.013435596170583097,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
20,XLE,,Natural Resources,Energy,0.5319939547171433,0.5164802606873391,0.4347692901192477,0.14580976398969936,0.11355255223522853,0.05695059904808808,-0.013933547695605508,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
21,BOAT,HB,Transportation & Trade,Global Shipping,1.100637343226246,0.6729216342140703,0.42933056898462896,0.30159753882557006,0.27449753679599587,0.17042318307267723,0.001574493209997918,ACCELERATING,Positive trend strengthening through 1m; 1d up.
22,QCLN,HB,Growth & Technology,Clean Energy,0.681163309578126,0.3135703724010457,0.42007607827140037,0.01637686138035499,-0.14675052410901468,-0.07499999999999984,-0.010334346504559222,FAST_REVERSAL,Established trend; 3m and 1m now negative; 1d down.
23,XME,HB,Natural Resources,Metals & Mining,1.1785464380404829,0.4026613937544845,0.41867460966601655,0.015247588106784615,0.03690921657084134,-0.01128744801833148,-0.022569007467069357,CORRECTION,Established trend; positive 3m but negative 1m; 1d down.
24,XOP,HB,Natural Resources,Oil & Gas E&P,0.6270511321117509,0.5276753421546385,0.41451126858452514,0.18016996578861133,0.15235540059021102,0.08000224252957322,-0.012153222911645556,STEADY_POSITIVE,"Positive across long, 6m, 3m, and 1m horizons; 1d down."
